"6761e228896e8d31d1d33ddf","2024-12-17T20:42:13.195Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6761e2504665d821170e3a47","2024-12-17T20:42:53.638Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676209dd760eb8777ad39165","2024-12-17T23:31:37.933Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620a5a34c8bf64a2a2ba3e","2024-12-17T23:33:42.549Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620b3ae766a213af80faa6","2024-12-17T23:37:26.249Z","SqlDatabaseClient","putMatch()","https://api.opendota.com/api/matches/123","FAIL","system"
"67620b83ead5cb63cd8b600b","2024-12-17T23:38:40.142Z","SqlDatabaseClient","putMatch()","https://api.opendota.com/api/matches/123","FAIL","system"
"67620b9c2bd19367bb4f3ca0","2024-12-17T23:39:05.291Z","SqlDatabaseClient","putMatch()","https://api.opendota.com/api/matches/123","FAIL","system"
"67620c37851bad78d0042f12","2024-12-17T23:41:39.307Z","SqlDatabaseClient","putMatch()","https://api.opendota.com/api/matches/123","FAIL","system"
"67620caf9e954f0de538f7f6","2024-12-17T23:43:39.708Z","SqlDatabaseClient","putMatch()","Failed to fetch data: HTTP error code 404","FAIL","system"
"67620cd8b23f036c7ba7b079","2024-12-17T23:44:21.147Z","SqlDatabaseClient","putMatch()","Cannot invoke ""org.json.JSONObject.has(String)"" because ""matchData"" is null","FAIL","system"
"67620d6f9e1937127941bf38","2024-12-17T23:46:52.065Z","SqlDatabaseClient","putMatch()","123","FAIL","system"
"67620e5ea00db500c5ce2b94","2024-12-17T23:50:51.109Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"67620e9556bb1e198e56f892","2024-12-17T23:51:44.619Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620ea3759261205fab71e8","2024-12-17T23:51:58.385Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620eb20794252f41f3874c","2024-12-17T23:52:14.190Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620ec21e55476ac2fd14f5","2024-12-17T23:52:30.120Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620ed086aa83780d4c658d","2024-12-17T23:52:43.450Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67620edf1c18014c15f448ce","2024-12-17T23:52:59.047Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676210d733effb7732930186","2024-12-18T00:01:23.740Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676210f7df044e3cb92e47e4","2024-12-18T00:01:55.319Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676210f8df044e3cb92e47e5","2024-12-18T00:01:59.531Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676210f8df044e3cb92e47e6","2024-12-18T00:01:59.457Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"67621165c8200942e3787054","2024-12-18T00:03:44.411Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67621166c8200942e3787055","2024-12-18T00:03:49.479Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"67621166c8200942e3787056","2024-12-18T00:03:49.469Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"676213e6be209019764cda9b","2024-12-18T00:14:29.067Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676213e7be209019764cda9c","2024-12-18T00:14:31.066Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676213e7be209019764cda9d","2024-12-18T00:14:31.040Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762140bc0bd613e339bf7e9","2024-12-18T00:15:05.095Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762140cc0bd613e339bf7ea","2024-12-18T00:15:07.409Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762140cc0bd613e339bf7eb","2024-12-18T00:15:07.384Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762161ca35bcb366eb5ca3a","2024-12-18T00:23:55.185Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762161da35bcb366eb5ca3b","2024-12-18T00:23:57.116Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"6762161da35bcb366eb5ca3c","2024-12-18T00:23:57.084Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762163339168327a526d40e","2024-12-18T00:24:17.709Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""account_id""] not found.","FAIL","system"
"6762163339168327a526d40f","2024-12-18T00:24:15.933Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""account_id""] not found.","FAIL","system"
"67621678366c034387965a90","2024-12-18T00:25:27.548Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""personaname""] not found.","FAIL","system"
"67621679366c034387965a91","2024-12-18T00:25:25.889Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""personaname""] not found.","FAIL","system"
"6762168b7b63dc4ca84724e9","2024-12-18T00:25:46.194Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""account_id""] not found.","FAIL","system"
"6762168b7b63dc4ca84724ea","2024-12-18T00:25:44.486Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""account_id""] not found.","FAIL","system"
"67621798c83d95450675959f","2024-12-18T00:30:14.690Z","SqlDatabaseClient","putMatchPlayers()","Table 'dotatracker.match_players' doesn't exist","FAIL","system"
"67621798c83d9545067595a0","2024-12-18T00:30:12.624Z","SqlDatabaseClient","putMatch()","java.sql.SQLSyntaxErrorException: Table 'dotatracker.match_players' doesn't exist","FAIL","system"
"676218230d9f3b54ece4b7e9","2024-12-18T00:32:33.964Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"676218230d9f3b54ece4b7ea","2024-12-18T00:32:32.212Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676218230d9f3b54ece4b7eb","2024-12-18T00:32:35.306Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676218240d9f3b54ece4b7ec","2024-12-18T00:32:35.263Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"6762182e7dd2ea5899006198","2024-12-18T00:32:45.334Z","SqlDatabaseClient","putMatchPlayers()","Duplicate entry '184193593-8083657410' for key 'match_players.PRIMARY'","FAIL","system"
"6762182f7dd2ea5899006199","2024-12-18T00:32:43.723Z","SqlDatabaseClient","putMatch()","java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '184193593-8083657410' for key 'match_players.PRIMARY'","FAIL","system"
"676218bd5174dc21e4a14b51","2024-12-18T00:35:08.089Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"676218bd5174dc21e4a14b52","2024-12-18T00:35:06.335Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676218be5174dc21e4a14b53","2024-12-18T00:35:09.495Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676218be5174dc21e4a14b54","2024-12-18T00:35:09.455Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"676218c782ce086c0daa8394","2024-12-18T00:35:18.412Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"676218c782ce086c0daa8395","2024-12-18T00:35:16.786Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676218c882ce086c0daa8396","2024-12-18T00:35:19.839Z","SqlDatabaseClient","putMatch()","Empty response: no match found","FAIL","system"
"676218c882ce086c0daa8397","2024-12-18T00:35:19.798Z","SqlDatabaseClient","getMatch()","Failed to find match data","FAIL","system"
"676218d26046de4a10de92c9","2024-12-18T00:35:29.206Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"676218d26046de4a10de92ca","2024-12-18T00:35:27.451Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676218dcd93b127114e73d4c","2024-12-18T00:35:38.873Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"676218dcd93b127114e73d4d","2024-12-18T00:35:37.106Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"676219518d5d863c220b330e","2024-12-18T00:37:36.469Z","SqlDatabaseClient","putMatchPlayers()","No value specified for parameter 8","FAIL","system"
"676219518d5d863c220b330f","2024-12-18T00:37:34.501Z","SqlDatabaseClient","putMatch()","java.sql.SQLException: No value specified for parameter 8","FAIL","system"
"6762197d7c01184b063d21c7","2024-12-18T00:38:20.528Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"6762197d7c01184b063d21c8","2024-12-18T00:38:18.530Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"676219f793bd672e58d2c20f","2024-12-18T00:40:22.533Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"676219f793bd672e58d2c210","2024-12-18T00:40:20.421Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"67621a286527f33019199d2f","2024-12-18T00:41:11.484Z","SqlDatabaseClient","putMatchPlayers()","JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"67621a286527f33019199d30","2024-12-18T00:41:09.560Z","SqlDatabaseClient","putMatch()","org.json.JSONException: JSONObject[""personaname""] is not a string (class org.json.JSONObject$Null : null).","FAIL","system"
"67621a8199e1ef3a82aeea15","2024-12-18T00:42:40.649Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"67621a8299e1ef3a82aeea16","2024-12-18T00:42:38.567Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"67621aadfca1c03b6da4fb62","2024-12-18T00:43:24.139Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"67621aadfca1c03b6da4fb63","2024-12-18T00:43:22.647Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762ce7e9255b737a595cae9","2024-12-18T13:30:36.703Z","SqlDatabaseClient","putMatchPlayers()","Duplicate entry '378883542-8084063499' for key 'match_players.PRIMARY'","FAIL","system"
"6762ce7e9255b737a595caea","2024-12-18T13:30:33.214Z","SqlDatabaseClient","putMatch()","java.sql.SQLIntegrityConstraintViolationException: Duplicate entry '378883542-8084063499' for key 'match_players.PRIMARY'","FAIL","system"
"6762cf150862da0560a8b8ad","2024-12-18T13:33:08.631Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
"6762cf150862da0560a8b8ae","2024-12-18T13:33:07.260Z","SqlDatabaseClient","putMatch()","Saved match by id","SUCCESS","system"
"6762cf249ab94c667c43eaf6","2024-12-18T13:33:23.243Z","SqlDatabaseClient","putMatchPlayers()","Saved players for match","SUCCESS","system"
